Species,Owner,Country.of.Origin,Altitude,Region,Harvest.Year,Grading.Date,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Color,Expiration,altitude_low_meters,altitude_high_meters,altitude_mean_meters
Arabica,juan luis alvarado romero,Guatemala,1700,san marcos,2017,"June 22nd, 2017",Bourbon,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75,0.11,Green,"June 22nd, 2018",1700.0,1700.0,1700.0
Arabica,"sunvirtue co., ltd.",Vietnam,1040,vietnam,2014,"December 21st, 2015",Caturra,Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75,0.12,Bluish-Green,"December 20th, 2016",1040.0,1040.0,1040.0
Arabica,ngorogoro convenant estate,"Tanzania, United Republic Of",1500 - 1700,ngorogoro,2014,"January 8th, 2015",Other,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75,0.12,Bluish-Green,"January 8th, 2016",1500.0,1700.0,1600.0
Arabica,cafe politico,Brazil,1100,huila,2013,"August 25th, 2014",Caturra,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75,0.1,Bluish-Green,"August 25th, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,saul m. hernandez ramirez,Mexico,774,"tenango de doria, hidalgo",2012,"September 27th, 2012",Bourbon,Washed / Wet,7.5,7.5,7.33,7.42,7.25,7.25,10.0,10.0,10.0,7.5,81.75,0.13,Green,"September 27th, 2013",774.0,774.0,774.0
Arabica,sergio landa alarcon,Mexico,1250,tepictla,2012,"September 10th, 2012",Mundo Novo,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75,0.13,Green,"September 10th, 2013",1250.0,1250.0,1250.0
Arabica,diego manuel woolrich ramirez,Mexico,1100,oaxaca,2012,"September 4th, 2012",Typica,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75,0.11,Green,"September 4th, 2013",1100.0,1100.0,1100.0
Arabica,armando luis pohlenz martinez,Mexico,1550,la concordia,2012,"August 30th, 2012",Caturra,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75,0.12,Green,"August 30th, 2013",1550.0,1550.0,1550.0
Arabica,enrique eduardo lopez aguilar,Mexico,1650,la concordia,2012,"June 6th, 2012",Typica,Washed / Wet,7.5,7.42,7.25,7.33,7.67,7.25,10.0,10.0,10.0,7.33,81.75,0.12,Green,"June 6th, 2013",1650.0,1650.0,1650.0
Arabica,exportadora de cafe condor s.a,Colombia,1750 msnm,huila,2011,"December 22nd, 2011",Caturra,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,0.0,Green,"December 21st, 2012",1750.0,1750.0,1750.0
Arabica,racafe & cia s.c.a,Colombia,de 1600 a 1950 msnm,huila,Mayo a Julio,"October 4th, 2011",Caturra,Washed / Wet,7.42,7.58,6.92,7.08,7.25,8.0,10.0,10.0,10.0,7.5,81.75,0.08,Green,"October 3rd, 2012",1600.0,1950.0,1775.0
Arabica,ipanema coffees,Brazil,890,south of minas,2017 / 2018,"October 20th, 2017",Bourbon,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Green,"October 20th, 2018",890.0,890.0,890.0
Arabica,juan luis alvarado romero,Guatemala,1700,san marcos,2017,"August 22nd, 2017",Bourbon,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.1,Green,"August 22nd, 2018",1700.0,1700.0,1700.0
Arabica,juan luis alvarado romero,Guatemala,4000,santa rosa,2017,"June 5th, 2017",Bourbon,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67,0.12,Green,"June 5th, 2018",1219.2,1219.2,1219.2
Arabica,cadexsa,Honduras,1450,marcala,2016,"May 2nd, 2016",Catuai,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Blue-Green,"May 2nd, 2017",1450.0,1450.0,1450.0
Arabica,taylor winch (coffee) ltd.,"Tanzania, United Republic Of",1800,mbinga,2016,"April 27th, 2016",Caturra,Washed / Wet,7.17,7.33,7.33,7.42,7.5,7.33,10.0,10.0,10.0,7.58,81.67,0.0,Green,"April 27th, 2017",1800.0,1800.0,1800.0
Arabica,"comercial internacional exportadora, s.a.",Nicaragua,1100,jinotega,2012,"March 11th, 2016",Caturra,Washed / Wet,7.58,7.5,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.67,0.1,Green,"March 11th, 2017",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,racafe & cia s.c.a,Colombia,1100,la plata,2016,"January 21st, 2016",Caturra,Washed / Wet,7.75,7.75,7.75,7.67,5.25,7.83,10.0,10.0,10.0,7.67,81.67,0.0,Green,"January 20th, 2017",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,ipanema coffees,Brazil,1,south of minas,2015/2016,"October 8th, 2015",Yellow Bourbon,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,0.0,Green,"October 7th, 2016",1.0,1.0,1.0
Arabica,dae ltd company,"Tanzania, United Republic Of",1200-1800m,mbinga,2014,"January 2nd, 2015",Other,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.12,Green,"January 2nd, 2016",1200.0,1800.0,1500.0
Arabica,tembo coffee company ltd,"Tanzania, United Republic Of",1700,"ilomba vilage, mbozi",2013,"December 15th, 2014",Other,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,0.12,Green,"December 15th, 2015",1700.0,1700.0,1700.0
Arabica,ipanema coffees,Brazil,1260,south of minas,2014/2015,"October 16th, 2014",Bourbon,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67,0.1,Green,"October 16th, 2015",1260.0,1260.0,1260.0
Arabica,chris finch,Indonesia,1100,bener meriah,2013,"May 23rd, 2014",Sumatra,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,0.11,Bluish-Green,"May 23rd, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,juan luis alvarado romero,Honduras,1400,comayagua,2014,"May 16th, 2014",Caturra,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,0.1,Green,"May 16th, 2015",1400.0,1400.0,1400.0
Arabica,"ceca, s.a.",Costa Rica,1850,tarrazu,2013,"April 26th, 2014",Caturra,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,0.11,Green,"April 26th, 2015",1850.0,1850.0,1850.0
Arabica,dane loraas,Mexico,1100,veracruz,2014,"April 2nd, 2014",Caturra,Washed / Wet,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67,0.0,Green,"April 2nd, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,150 m,changhua baguashan å½°åŒ–å¸‚å…«å¦å±±,2013/2014,"December 26th, 2013",Typica,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,0.11,Green,"December 26th, 2014",150.0,150.0,150.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,750 m,nantou,2013/2014,"December 26th, 2013",Typica,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,0.11,Green,"December 26th, 2014",750.0,750.0,750.0
Arabica,fredy gordillo reyes,Mexico,1400,"la concordia, chiapas",2013,"March 29th, 2013",Typica,Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67,0.12,Green,"March 29th, 2014",1400.0,1400.0,1400.0
Arabica,juan luis alvarado romero,Guatemala,5500-6000 psnm,jalapa,2012,"October 5th, 2012",Bourbon,Washed / Wet,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67,0.11,Green,"October 5th, 2013",1676.4,1828.8,1752.6
Arabica,virginia gordillo gordillo,Mexico,1650,tuxtla gutierrez,2012,"September 11th, 2012",Typica,Washed / Wet,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67,0.13,Green,"September 11th, 2013",1650.0,1650.0,1650.0
Arabica,jose luis munoz guerrero,Mexico,1400,yajalon,2012,"August 30th, 2012",Bourbon,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67,0.11,Green,"August 30th, 2013",1400.0,1400.0,1400.0
Arabica,christina dusing,Mexico,1200,veracruz,2012,"July 27th, 2012",Bourbon,Washed / Wet,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67,0.11,Green,"July 27th, 2013",1200.0,1200.0,1200.0
Arabica,alfredo bojalil,Mexico,1400,"la concordia, chiapas",2012,"April 2nd, 2012",Bourbon,Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67,0.11,Green,"April 2nd, 2013",1400.0,1400.0,1400.0
Arabica,miguel cortes moreno,Mexico,940,"sacÃºn palma, municipio de chilÃ³n, chiapas",2012,"February 29th, 2012",Caturra,Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67,0.11,Green,"February 28th, 2013",940.0,940.0,940.0
Arabica,kona pacific farmers cooperative,United States (Hawaii),1100,kona,2012,"February 8th, 2012",Hawaiian Kona,Washed / Wet,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67,0.1,Green,"February 7th, 2013",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,mdh,Honduras,1200,western region,2018,"January 19th, 2018",Catimor,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58,0.11,Blue-Green,"January 19th, 2019",1200.0,1200.0,1200.0
Arabica,juan luis alvarado romero,Guatemala,190164,huehuetenango,2017,"June 1st, 2017",Bourbon,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58,0.12,Green,"June 1st, 2018",190164.0,190164.0,190164.0
Arabica,"lin, che-hao krude æž—å“²è±ª",Taiwan,800,natou county,2016,"July 15th, 2016",Typica,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,0.1,Blue-Green,"July 15th, 2017",800.0,800.0,800.0
Arabica,"ceca, s.a.",Costa Rica,1.3,turrialba,2015,"February 3rd, 2015",Caturra,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58,0.12,Green,"February 3rd, 2016",13.0,13.0,13.0
Arabica,acacia hills ltd,"Tanzania, United Republic Of",1800,"oldeani , mongola",2014,"December 18th, 2014",Other,Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58,0.12,Green,"December 18th, 2015",1800.0,1800.0,1800.0
Arabica,afca,Malawi,1100m,mzuzu,2014,"October 31st, 2014",Gesha,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58,0.13,Green,"October 31st, 2015",1100.0,1100.0,1100.0
Arabica,"lin, che-hao krude æž—å“²è±ª",Taiwan,850 m,natou county,2014,"August 25th, 2014",Typica,Semi-washed / Semi-pulped,7.33,7.17,7.08,7.08,8.33,8.25,10.0,10.0,9.33,7.0,81.58,0.0,Green,"August 25th, 2015",850.0,850.0,850.0
Arabica,ipanema coffees,Brazil,1260,south of minas,2013/2014,"November 6th, 2013",Yellow Bourbon,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58,0.12,Blue-Green,"November 6th, 2014",1260.0,1260.0,1260.0
Arabica,juan luis alvarado romero,Guatemala,4300,oriente,2013,"July 16th, 2013",Bourbon,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58,0.12,Green,"July 16th, 2014",1310.64,1310.64,1310.64
Arabica,fredy gordillo reyes,Mexico,1400,"la concordia, chiapas",2013,"March 29th, 2013",Typica,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58,0.12,Green,"March 29th, 2014",1400.0,1400.0,1400.0
Arabica,enrique eduardo lopez aguilar,Mexico,1600,la concordia,2012,"June 6th, 2012",Marigojipe,Natural / Dry,7.33,7.5,7.25,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.58,0.11,Green,"June 6th, 2013",1600.0,1600.0,1600.0
Arabica,enrique eduardo lopez aguilar,Mexico,1650,la concordia,2012,"June 6th, 2012",Typica,Natural / Dry,7.67,7.58,7.42,7.58,7.58,7.42,10.0,10.0,8.67,7.67,81.58,0.11,Green,"June 6th, 2013",1650.0,1650.0,1650.0
Arabica,doi chaang coffee company,Thailand,4921ft,"doi chaang village, chiang rai, thialand",2011,"November 16th, 2011",Caturra,Washed / Wet,7.08,7.33,7.58,7.58,7.17,7.5,10.0,10.0,10.0,7.33,81.58,0.01,Green,"November 15th, 2012",1499.921,1499.921,1499.921
Arabica,doi tung development project,Thailand,1100,huila,2011,"August 16th, 2011",Caturra,Washed / Wet,7.33,7.33,7.17,7.5,7.58,7.33,10.0,10.0,10.0,7.33,81.58,0.2,Green,"August 15th, 2012",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,benjamin schmerler,Costa Rica,4500-6000 feet,tarrazu,2012,"June 14th, 2011",Caturra,Washed / Wet,7.25,7.17,7.33,7.33,7.5,7.75,10.0,10.0,10.0,7.25,81.58,0.0,Green,"June 13th, 2012",1371.6,1828.8,1600.2
Arabica,juan luis alvarado romero,Guatemala,4000,santa rosa,2017,"August 23rd, 2017",Bourbon,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5,0.1,Green,"August 23rd, 2018",1219.2,1219.2,1219.2
Arabica,"exportadora atlantic, s.a.",Nicaragua,1100,jalapa,2017,"June 20th, 2017",Caturra,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5,0.11,Green,"June 20th, 2018",1100.0,1100.0,1100.0
Arabica,elsy reyes,Honduras,1400,comayagua,2017,"June 3rd, 2017",Caturra,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,0.1,Green,"June 3rd, 2018",1400.0,1400.0,1400.0
Arabica,juan luis alvarado romero,Guatemala,1100,santa rosa,2017,"June 1st, 2017",Bourbon,Washed / Wet,7.5,7.42,7.25,7.25,7.5,7.25,10.0,10.0,10.0,7.33,81.5,0.12,Green,"June 1st, 2018",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,160-200m,å¤å‘é„‰è·åŒ…æ‘å°–å±±å‘60è™Ÿ,2015,"September 17th, 2015",Typica,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,0.12,Green,"September 16th, 2016",160.0,200.0,180.0
Arabica,genius coffee,Myanmar,4000 ft,ywar ngan township,2015,"July 17th, 2015",Catuai,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.0,Green,"July 16th, 2016",1219.2,1219.2,1219.2
Arabica,santa laura exportadora de cafe s.l.e.c. s.a.,Costa Rica,1200 msm,occidental,2014,"January 7th, 2015",Caturra,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,0.12,Green,"January 7th, 2016",1200.0,1200.0,1200.0
Arabica,afca,Malawi,1599m,mzuzu,2014,"November 4th, 2014",Gesha,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5,0.12,Green,"November 4th, 2015",1599.0,1599.0,1599.0
Arabica,juan luis alvarado romero,Guatemala,4000 psnm,oriente,2014,"September 23rd, 2014",Other,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5,0.12,Green,"September 23rd, 2015",1219.2,1219.2,1219.2
Arabica,"lin, che-hao krude æž—å“²è±ª",Taiwan,900 m,natou county,2014,"August 18th, 2014",Typica,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,0.11,Blue-Green,"August 18th, 2015",900.0,900.0,900.0
Arabica,jacques pereira carneiro,Brazil,1200,sul de minas,2014,"July 29th, 2014",Yellow Bourbon,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,0.0,Green,"July 29th, 2015",1200.0,1200.0,1200.0
Arabica,myriam kaplan-pasternak,Haiti,400-1250m,"dondon, haiti",2013,"May 5th, 2014",Blue Mountain,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.11,Bluish-Green,"May 5th, 2015",400.0,1250.0,825.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,600 m,taichung xinshe å°ä¸­å¸‚æ–°ç¤¾å€,2013/2014,"December 26th, 2013",Typica,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,0.11,Green,"December 26th, 2014",600.0,600.0,600.0
Arabica,alfredo bojalil,Mexico,1150,"la concordia, chiapas",2013,"March 11th, 2013",Typica,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5,0.13,Green,"March 11th, 2014",1150.0,1150.0,1150.0
Arabica,alfredo bojalil,Mexico,1600,amatenango de la frontera,2012,"August 30th, 2012",Typica,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5,0.12,Green,"August 30th, 2013",1600.0,1600.0,1600.0
Arabica,jose luis munoz guerrero,Mexico,1100,temaxcalapa,2012,"August 29th, 2012",Catuai,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5,0.12,Green,"August 29th, 2013",1100.0,1100.0,1100.0
Arabica,jose luis munoz guerrero,Mexico,1000,manzanillo,2012,"August 1st, 2012",Typica,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5,0.11,Green,"August 1st, 2013",1000.0,1000.0,1000.0
Arabica,tomas edelmann blass,Mexico,1250,tapachula,2012,"July 26th, 2012",Bourbon,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5,0.13,Green,"July 26th, 2013",1250.0,1250.0,1250.0
Arabica,maria de la paz aguilar guillen,Mexico,1100,atoyac de alvarez,2012,"July 26th, 2012",Typica,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5,0.11,Green,"July 26th, 2013",1100.0,1100.0,1100.0
Arabica,specialty coffee association of indonesia,Indonesia,1200-1600masl,ijen,2012,"May 24th, 2012",Other,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5,0.12,Green,"May 24th, 2013",1200.0,1600.0,1400.0
Arabica,jacques pereira carneiro,Brazil,1.25,sul de minas,2012,"April 12th, 2012",Bourbon,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5,0.12,Blue-Green,"April 12th, 2013",125.0,125.0,125.0
Arabica,juan luis alvarado romero,Guatemala,1100,oriente,2012,"January 25th, 2012",Bourbon,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5,0.11,Green,"January 24th, 2013",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,racafe & cia s.c.a,Colombia,1050 - 1850,cauca,Abril - Julio,"September 7th, 2011",Caturra,Washed / Wet,7.42,7.42,7.17,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,0.06,Green,"September 6th, 2012",1050.0,1850.0,1450.0
Arabica,kona pacific farmers cooperative,United States (Hawaii),1100,kona,2012,"June 29th, 2010",Caturra,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,9.33,10.0,10.0,7.33,81.5,0.0,Green,"June 29th, 2011",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,cafes tomari sa de cv,Mexico,1100,veracruz,2017,"May 12th, 2017",Mundo Novo,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42,0.12,Green,"May 12th, 2018",1100.0,1100.0,1100.0
Arabica,juan luis alvarado romero,Guatemala,4500,san marcos,2016,"March 17th, 2016",Catuai,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42,0.1,Green,"March 17th, 2017",1371.6,1371.6,1371.6
Arabica,cafebras,Brazil,1100,cerrado,2015/2016,"December 3rd, 2015",Catuai,Natural / Dry,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42,0.11,Green,"December 2nd, 2016",1100.0,1100.0,1100.0
Arabica,cadexsa,Honduras,1400 msnm,marcala,2015,"May 12th, 2015",Catuai,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42,0.12,Green,"May 11th, 2016",1400.0,1400.0,1400.0
Arabica,cqi taiwan icp cqiå°ç£åˆä½œå¤¥ä¼´,Taiwan,110å…¬å°º,è‹—æ —ä¸‰ç£,2014,"November 23rd, 2014",Typica,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,0.12,Green,"November 23rd, 2015",110.0,110.0,110.0
Arabica,afca,Malawi,1422,mzuzu,2014,"November 4th, 2014",Gesha,Washed / Wet,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42,0.12,Bluish-Green,"November 4th, 2015",1422.0,1422.0,1422.0
Arabica,ipanema coffees,Brazil,1100,south of minas,2014/2015,"October 17th, 2014",Bourbon,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42,0.0,Green,"October 17th, 2015",1100.0,1100.0,1100.0
Arabica,juan luis alvarado romero,Guatemala,1550 mts.,"san lucas toliman, solola",2014,"May 26th, 2014",Bourbon,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42,0.1,Green,"May 26th, 2015",1550.0,1550.0,1550.0
Arabica,kurt kappeli,Mexico,1550 meter,siltepec el triunfo,2014,"May 1st, 2014",Typica,Washed / Wet,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42,0.0,Green,"May 1st, 2015",1550.0,1550.0,1550.0
Arabica,dane loraas,Peru,1100,puno,2013,"February 27th, 2014",Caturra,Washed / Wet,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42,0.1,Bluish-Green,"February 27th, 2015",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,juan luis alvarado romero,Guatemala,4300,oriente,2013,"October 7th, 2013",Bourbon,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42,0.12,Green,"October 7th, 2014",1310.64,1310.64,1310.64
Arabica,saul m. hernandez ramirez,Mexico,763,"huazalingo, hidalgo",2012,"September 27th, 2012",Caturra,Washed / Wet,7.42,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.58,81.42,0.13,Green,"September 27th, 2013",763.0,763.0,763.0
Arabica,grupo cafetalero los brujos spr de rl,Mexico,1100,"coatepec, coatepec",2012,"June 6th, 2012",Typica,Washed / Wet,7.42,7.42,7.25,7.25,7.5,7.33,10.0,10.0,10.0,7.25,81.42,0.13,Green,"June 6th, 2013",1100.0,1100.0,1100.0
Arabica,exportadora de cafe condor s.a,Colombia,1750 m.s.n.m,huila,2011,"November 11th, 2011",Caturra,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,0.11,Green,"November 10th, 2012",1750.0,1750.0,1750.0
Arabica,exportadora de cafe condor s.a,Colombia,1880 msnm,cauca,4T72010,"February 22nd, 2011",Caturra,Washed / Wet,7.75,7.33,7.42,7.0,7.33,7.25,10.0,10.0,10.0,7.33,81.42,0.16,Green,"February 22nd, 2012",1880.0,1880.0,1880.0
Arabica,kona pacific farmers cooperative,United States (Hawaii),1100,kona,2012,"May 24th, 2010",Peaberry,Washed / Wet,7.83,7.0,7.0,7.58,7.58,7.5,10.0,10.0,10.0,6.92,81.42,0.01,Green,"May 24th, 2011",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,racafe & cia s.c.a,Colombia,1100,huila,2016,"November 8th, 2016",Caturra,Washed / Wet,7.5,7.33,7.33,7.17,7.33,7.42,10.0,10.0,10.0,7.25,81.33,0.0,Green,"November 8th, 2017",1750.5334541516245,1798.9861761732852,1774.759815162455
Arabica,bismarck castro,Honduras,1500,comayagua,2016 / 2017,"June 9th, 2016",Caturra,Washed / Wet,7.5,7.5,7.0,7.17,7.5,7.33,10.0,10.0,10.0,7.33,81.33,0.11,Bluish-Green,"June 9th, 2017",1500.0,1500.0,1500.0
Arabica,angel oscar medina rodriguez,Mexico,1130,veracruz,2016,"February 25th, 2016",Caturra,Washed / Wet,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,7.17,81.33,0.12,Green,"February 24th, 2017",1130.0,1130.0,1130.0
Arabica,cafebras,Brazil,1100,cerrado,2015/2016,"November 20th, 2015",Catuai,Natural / Dry,7.25,7.33,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.33,81.33,0.11,Green,"November 19th, 2016",1100.0,1100.0,1100.0
Arabica,cadexsa,Honduras,1350,marcala,2015,"May 22nd, 2015",Catuai,Washed / Wet,7.58,7.42,7.17,7.42,7.17,7.17,10.0,10.0,10.0,7.42,81.33,0.09,Green,"May 21st, 2016",1350.0,1350.0,1350.0
Arabica,jacques pereira carneiro,Brazil,1200,mantiqueira de minas,2014/2015,"December 16th, 2014",Yellow Bourbon,Other,7.17,7.33,7.42,7.25,7.42,7.33,10.0,10.0,10.0,7.42,81.33,0.12,Green,"December 16th, 2015",1200.0,1200.0,1200.0
Arabica,victoria,Philippines,1400 masl,"davao city, region 11",2014,"November 13th, 2014",Other,Washed / Wet,7.08,7.33,7.42,7.33,7.33,7.5,10.0,10.0,10.0,7.33,81.33,0.14,Green,"November 13th, 2015",1400.0,1400.0,1400.0
Arabica,afca,Malawi,1200m,mzuzu,2014,"November 4th, 2014",Gesha,Washed / Wet,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,81.33,0.13,Green,"November 4th, 2015",1200.0,1200.0,1200.0
